kline,1647923541321,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782882,3037.29000000,3038.45000000,3038.70000000,3036.53000000,293.18720000,686,False,890502.60675700,217.51650000,660645.81347600
kline,1647923543362,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782936,3037.29000000,3038.46000000,3038.70000000,3036.53000000,328.62910000,740,False,998196.34627100,229.89770000,698266.84960500
kline,1647923545395,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782969,3037.29000000,3037.57000000,3038.70000000,3036.53000000,345.91600000,773,False,1050717.88638000,239.52000000,727502.56441400
kline,1647923547428,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783002,3037.29000000,3037.63000000,3038.70000000,3036.53000000,365.89360000,806,False,1111399.77092700,255.33940000,775554.19842900
kline,1647923549482,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783038,3037.29000000,3037.93000000,3038.70000000,3036.53000000,379.50180000,842,False,1152738.26659800,266.69460000,810048.27633000
kline,1647923551615,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783067,3037.29000000,3037.89000000,3038.70000000,3036.53000000,398.29230000,871,False,1209819.28346100,284.61080000,864473.23310200
kline,1647923553681,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783123,3037.29000000,3037.78000000,3038.70000000,3036.53000000,428.33790000,927,False,1301096.27355100,304.85600000,925975.75169800
kline,1647923555688,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783154,3037.29000000,3037.94000000,3038.70000000,3036.53000000,443.01010000,958,False,1345668.34203000,316.50970000,961378.11874100
kline,1647923557742,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783183,3037.29000000,3037.64000000,3038.70000000,3036.53000000,463.88990000,987,False,1409095.10188900,330.04150000,1002483.10697300
kline,1647923559745,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783220,3037.29000000,3038.17000000,3038.70000000,3036.53000000,480.89160000,1024,False,1460741.25697400,344.04510000,1045021.46498500
kline,1647923561757,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783250,3037.29000000,3038.45000000,3038.70000000,3036.53000000,502.28500000,1054,False,1525741.45291800,358.80820000,1089876.02284400
kline,1647923563767,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783304,3037.29000000,3037.99000000,3038.70000000,3036.53000000,553.37530000,1108,False,1680960.74062900,370.49130000,1125372.98041400
kline,1647923565816,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783402,3037.29000000,3037.42000000,3038.70000000,3036.53000000,625.67910000,1206,False,1900572.23951700,410.30190000,1246291.52325400
kline,1647923567819,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783442,3037.29000000,3037.07000000,3038.70000000,3036.53000000,644.68020000,1246,False,1958282.21966600,423.82860000,1287375.72820100
kline,1647923569872,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783484,3037.29000000,3037.78000000,3038.70000000,3036.53000000,673.31140000,1288,False,2045238.46163300,441.38000000,1340680.52397400
kline,1647923572135,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783523,3037.29000000,3038.14000000,3038.70000000,3036.53000000,698.91060000,1327,False,2123006.68934300,463.39020000,1407545.34775000
kline,1647923574429,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783586,3037.29000000,3036.74000000,3038.70000000,3036.53000000,726.67590000,1390,False,2207341.18555500,480.45430000,1459373.24586000
kline,1647923576553,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783628,3037.29000000,3037.01000000,3038.70000000,3036.53000000,743.73310000,1432,False,2259141.13545000,492.69570000,1496547.64410700
kline,1647923578708,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783655,3037.29000000,3037.02000000,3038.70000000,3036.53000000,750.71710000,1459,False,2280351.67893200,497.81380000,1512091.41616900
kline,1647923580002,ETHUSDT,1647923520000,1647923579999,1m,786782197,786783693,3037.29000000,3037.41000000,3038.70000000,3036.53000000,759.83130000,1497,True,2308033.56935500,506.64740000,1538921.01830800
kline,1647923582019,ETHUSDT,1647923580000,1647923639999,1m,786783694,786783802,3037.40000000,3038.46000000,3038.46000000,3037.40000000,27.02690000,109,False,82111.11829900,22.31580000,67799.00791800
kline,1647923584087,ETHUSDT,1647923580000,1647923639999,1m,786783694,786783889,3037.40000000,3037.98000000,3039.05000000,3037.40000000,71.78230000,196,False,218107.55134600,66.01310000,200580.43248600
kline,1647923586095,ETHUSDT,1647923580000,1647923639999,1m,786783694,786783914,3037.40000000,3037.98000000,3039.05000000,3037.40000000,88.39380000,221,False,268572.95385900,82.39890000,250360.16517000
kline,1647923588108,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784012,3037.40000000,3037.96000000,3039.05000000,3037.40000000,109.50990000,319,False,332722.52912800,100.78010000,306201.59089800
kline,1647923590110,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784059,3037.40000000,3038.00000000,3039.05000000,3037.40000000,125.11340000,366,False,380125.82495500,116.34710000,353494.00009000
kline,1647923592160,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784101,3037.40000000,3037.21000000,3039.05000000,3037.01000000,160.16500000,408,False,486599.41771900,138.68310000,421343.77669100
kline,1647923594201,ETHUSDT,1647923580000,1647923639999,1m,786783694,786784127,3037.40000000,3037.02000000,3039.05000000,3037.01000000,166.09230000,434,False,504601.72328900,142.60980000,433269.83092500
